id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUSq,fileID
262,21,GPS,14.6,1.17,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
263,24,GPS,15.2,1.17,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
264,25,GPS,23.2,1.17,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
265,29,GPS,18.5,1.17,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
266,31,GPS,23,1.17,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
267,13,Beidou,19.4,0.89,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
268,14,Beidou,18.1,0.89,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
269,16,Beidou,14.8,0.89,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
270,1,Galileo,14.4,1.2,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
271,2,Glonass,20.2,0.61,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
272,18,Glonass,17,0.61,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
273,9,Glonass,20.3,0.61,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
274,16,Glonass,14.2,0.61,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
275,15,Glonass,19.5,0.61,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
276,19,Glonass,10.2,0.61,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
277,17,Glonass,15.6,0.61,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
278,3,Glonass,18.6,0.61,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
279,2,GPS,21.9,1.22,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
280,5,GPS,20.3,1.22,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
281,12,GPS,27.3,1.22,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
282,21,GPS,18.2,1.22,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
283,24,GPS,15.2,1.22,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
284,25,GPS,25,1.22,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
285,29,GPS,18.5,1.22,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
286,31,GPS,22.5,1.22,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
287,13,Beidou,19.7,0.96,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
288,14,Beidou,18.6,0.96,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
289,16,Beidou,14.8,0.96,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
290,1,Galileo,14.3,1.27,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
291,2,Glonass,21.2,0.92,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
292,18,Glonass,14.6,0.92,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
293,9,Glonass,20.8,0.92,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
294,16,Glonass,14.2,0.92,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
295,15,Glonass,19.5,0.92,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
296,19,Glonass,10.2,0.92,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
297,17,Glonass,15,0.92,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
298,3,Glonass,18.6,0.92,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
299,2,GPS,19.2,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
300,5,GPS,21.6,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
301,12,GPS,26.8,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
302,21,GPS,16,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
303,24,GPS,15.2,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
304,25,GPS,24.3,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
305,29,GPS,18.5,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
306,31,GPS,20.1,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
307,13,Beidou,19.3,1.07,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
308,14,Beidou,17.1,1.07,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
309,16,Beidou,14.8,1.07,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
310,1,Galileo,14,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
311,2,Glonass,17.9,1.14,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
312,18,Glonass,14.6,1.14,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
313,9,Glonass,23.1,1.14,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
314,16,Glonass,14.2,1.14,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
315,15,Glonass,12.2,1.14,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
316,19,Glonass,10.2,1.14,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
317,17,Glonass,16.9,1.14,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
318,3,Glonass,18.6,1.14,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
319,2,GPS,20.9,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
320,5,GPS,20.7,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
321,12,GPS,27.2,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
322,21,GPS,16,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
323,24,GPS,14.7,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
324,25,GPS,22.7,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
325,29,GPS,18.5,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
326,31,GPS,23.7,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
327,13,Beidou,22.1,1.1,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
328,14,Beidou,18.3,1.1,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
329,16,Beidou,14.8,1.1,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
330,1,Galileo,14,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
331,2,Glonass,16,1.19,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
332,18,Glonass,14.4,1.19,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
333,9,Glonass,23.7,1.19,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
334,16,Glonass,14.1,1.19,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
335,15,Glonass,12.2,1.19,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
336,19,Glonass,11.9,1.19,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
337,17,Glonass,17.8,1.19,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
338,3,Glonass,18.6,1.19,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
339,2,GPS,21.7,1.4,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
340,5,GPS,17.2,1.4,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
341,12,GPS,26.5,1.4,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
342,21,GPS,14.9,1.4,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
343,24,GPS,14.7,1.4,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
344,25,GPS,20.7,1.4,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
345,29,GPS,14,1.4,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
346,31,GPS,22.7,1.4,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
347,13,Beidou,21.4,1.28,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
348,14,Beidou,17.2,1.28,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
349,16,Beidou,14.8,1.28,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
350,1,Galileo,14,1.43,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
351,2,Glonass,15.9,1.19,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
352,18,Glonass,14.4,1.19,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
353,9,Glonass,21.7,1.19,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
354,16,Glonass,14.1,1.19,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
355,15,Glonass,15.8,1.19,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
356,19,Glonass,11.9,1.19,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
357,17,Glonass,17.8,1.19,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
358,3,Glonass,18.6,1.19,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
359,2,GPS,25.6,1.33,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
360,5,GPS,17.7,1.33,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
361,12,GPS,25.9,1.33,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
362,21,GPS,18.2,1.33,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
363,24,GPS,15.7,1.33,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
364,25,GPS,23.1,1.33,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
365,29,GPS,20.7,1.33,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
366,31,GPS,19.5,1.33,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
367,13,Beidou,23.2,1.18,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
368,14,Beidou,20.2,1.18,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
369,16,Beidou,14.8,1.18,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
370,1,Galileo,14,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
371,2,Glonass,15.9,1.07,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
372,18,Glonass,14.5,1.07,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
373,9,Glonass,23,1.07,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
374,16,Glonass,14.1,1.07,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
375,15,Glonass,15.8,1.07,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
376,19,Glonass,16,1.07,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
377,17,Glonass,14.7,1.07,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
378,3,Glonass,10.3,1.07,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
379,2,GPS,24.2,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
380,5,GPS,16.6,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
381,12,GPS,25,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
382,21,GPS,19.2,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
383,24,GPS,17.7,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
384,25,GPS,22.9,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
385,29,GPS,17.6,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
386,31,GPS,21.2,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
387,13,Beidou,22.3,1.21,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
388,14,Beidou,19.1,1.21,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
389,16,Beidou,14.8,1.21,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
390,1,Galileo,14,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
391,2,Glonass,16.7,1.11,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
392,18,Glonass,15.7,1.11,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
393,9,Glonass,24.7,1.11,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
394,16,Glonass,14.1,1.11,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
395,15,Glonass,18.9,1.11,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
396,19,Glonass,16,1.11,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
397,17,Glonass,19.7,1.11,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
398,3,Glonass,17.7,1.11,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
399,2,GPS,24.7,1.35,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
400,5,GPS,16.3,1.35,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
401,12,GPS,27.2,1.35,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
402,21,GPS,16.8,1.35,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
403,24,GPS,17.7,1.35,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
404,25,GPS,21.1,1.35,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
405,29,GPS,18.2,1.35,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
406,31,GPS,23.2,1.35,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
407,13,Beidou,21.2,1.14,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
408,14,Beidou,17.9,1.14,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
409,16,Beidou,14.8,1.14,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
410,1,Galileo,18.6,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
411,24,Galileo,16.9,1.33,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
412,31,Galileo,16.1,1.33,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
413,2,Glonass,19.2,1.12,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
414,18,Glonass,16.6,1.12,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
415,9,Glonass,22,1.12,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
416,16,Glonass,14.1,1.12,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
417,15,Glonass,18.2,1.12,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
418,19,Glonass,16,1.12,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
419,17,Glonass,17.5,1.12,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
420,3,Glonass,17.7,1.12,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
421,2,GPS,23.3,1.1,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
422,5,GPS,21.1,1.1,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
423,12,GPS,25.9,1.1,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
424,21,GPS,18.6,1.1,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
425,24,GPS,17.7,1.1,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
426,25,GPS,22.8,1.1,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
427,29,GPS,20.4,1.1,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
428,31,GPS,23,1.1,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
429,13,Beidou,21.4,1.21,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
430,14,Beidou,17.4,1.21,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
431,16,Beidou,14.8,1.21,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
432,1,Galileo,19.8,1.08,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
433,24,Galileo,17.5,1.08,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
434,26,Galileo,18.3,1.08,37,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
435,31,Galileo,15.7,1.08,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
436,2,Glonass,21.4,1.24,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
437,18,Glonass,19.3,1.24,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
438,9,Glonass,24.9,1.24,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
439,16,Glonass,14.1,1.24,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
440,15,Glonass,18.2,1.24,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
441,19,Glonass,16,1.24,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
442,17,Glonass,18.7,1.24,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
443,3,Glonass,14.6,1.24,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
444,2,GPS,22.2,1.35,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
445,5,GPS,19,1.35,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
446,12,GPS,28.3,1.35,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
447,21,GPS,18.6,1.35,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
448,24,GPS,17.7,1.35,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
449,25,GPS,24.2,1.35,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
450,29,GPS,21,1.35,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
451,31,GPS,17.4,1.35,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
452,13,Beidou,22.4,1.28,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
453,14,Beidou,18.4,1.28,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
454,16,Beidou,14.8,1.28,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
455,1,Galileo,20,1.4,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
456,12,Galileo,15.5,1.4,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
457,24,Galileo,17.2,1.4,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
458,26,Galileo,18.1,1.4,37,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
459,31,Galileo,15.3,1.4,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
460,2,Glonass,21.4,1.08,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
461,18,Glonass,22.8,1.08,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
462,9,Glonass,20.5,1.08,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
463,16,Glonass,13.3,1.08,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
464,15,Glonass,17.6,1.08,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
465,19,Glonass,14.5,1.08,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
466,17,Glonass,18.7,1.08,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
467,3,Glonass,20.8,1.08,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
468,2,GPS,20,1.15,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
469,5,GPS,17.8,1.15,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
470,12,GPS,28.1,1.15,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
471,21,GPS,18.5,1.15,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
472,24,GPS,17.5,1.15,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
473,25,GPS,25.3,1.15,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
474,29,GPS,18.3,1.15,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
475,31,GPS,17,1.15,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
476,13,Beidou,21.1,1.21,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
477,14,Beidou,19.2,1.21,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
478,16,Beidou,14.8,1.21,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
479,1,Galileo,18.6,1.14,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
480,12,Galileo,15.5,1.14,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
481,24,Galileo,17.1,1.14,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
482,26,Galileo,18.2,1.14,37,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
483,31,Galileo,16,1.14,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
484,2,Glonass,22,1.25,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
485,18,Glonass,24.9,1.25,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
486,9,Glonass,18.9,1.25,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
487,16,Glonass,13.3,1.25,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
488,15,Glonass,23.3,1.25,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
489,19,Glonass,14.5,1.25,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
490,17,Glonass,19.1,1.25,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
491,3,Glonass,18.1,1.25,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
492,2,GPS,20.2,1.17,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
493,5,GPS,18.6,1.17,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
494,12,GPS,24.4,1.17,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
495,21,GPS,16.7,1.17,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
496,24,GPS,22.8,1.17,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
497,25,GPS,24.1,1.17,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
498,29,GPS,21.7,1.17,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
499,31,GPS,24.4,1.17,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
500,13,Beidou,21.1,1.21,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
501,14,Beidou,18.3,1.21,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
502,16,Beidou,14.8,1.21,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
503,1,Galileo,17.5,1.2,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
504,12,Galileo,15.5,1.2,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
505,24,Galileo,17.1,1.2,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
506,26,Galileo,18.2,1.2,37,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
507,31,Galileo,16,1.2,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
508,2,Glonass,24.7,1.12,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
509,18,Glonass,20.2,1.12,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
510,9,Glonass,21.7,1.12,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
511,16,Glonass,13.3,1.12,267,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
512,15,Glonass,19.9,1.12,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
513,19,Glonass,14.5,1.12,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
514,17,Glonass,21.6,1.12,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
515,3,Glonass,17.1,1.12,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
516,2,GPS,19.7,1.05,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
517,5,GPS,18.2,1.05,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
518,12,GPS,24.3,1.05,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
519,21,GPS,16.2,1.05,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
520,24,GPS,22.8,1.05,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
521,25,GPS,22.7,1.05,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
522,29,GPS,17.8,1.05,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
