id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,,,,,,
16971,21,GPS,25.9,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16972,25,GPS,34.6,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16973,29,GPS,34.2,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16974,31,GPS,29.3,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16975,22,Glonass,25.3,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16976,13,Glonass,22.7,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16977,12,Glonass,28.8,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16978,23,Glonass,29.5,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16979,7,Glonass,27.8,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16980,8,Glonass,26.1,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16981,5,GPS,30,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16982,20,GPS,33,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16983,21,GPS,27.4,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16984,25,GPS,33.8,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16985,29,GPS,32.9,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16986,31,GPS,26,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16987,22,Glonass,26.9,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16988,12,Glonass,30.3,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16989,23,Glonass,29.4,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16990,7,Glonass,27.4,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16991,8,Glonass,27.5,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16992,5,GPS,30.2,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16993,20,GPS,34.5,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16994,21,GPS,27.1,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16995,25,GPS,35.5,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16996,29,GPS,34.1,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16997,31,GPS,27.3,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16998,22,Glonass,27.7,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
16999,12,Glonass,31.2,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17000,23,Glonass,28.1,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17001,7,Glonass,28,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17002,8,Glonass,27.8,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17003,5,GPS,30.2,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17004,20,GPS,34.4,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17005,21,GPS,27.5,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17006,25,GPS,35.4,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17007,29,GPS,34.1,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17008,31,GPS,27.2,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17009,22,Glonass,27.1,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17010,12,Glonass,30.3,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17011,23,Glonass,27.2,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17012,7,Glonass,25.6,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17013,8,Glonass,25.5,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17014,5,GPS,29,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17015,20,GPS,33.7,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17016,21,GPS,27.1,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17017,25,GPS,34.9,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17018,29,GPS,32.3,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17019,31,GPS,25.7,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17020,22,Glonass,26.7,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17021,13,Glonass,22.2,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17022,12,Glonass,29.3,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17023,23,Glonass,26.3,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17024,7,Glonass,26.3,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17025,8,Glonass,25.2,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17026,5,GPS,28.8,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17027,20,GPS,32.9,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17028,21,GPS,25.8,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17029,25,GPS,34.1,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17030,29,GPS,32.2,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17031,31,GPS,24.8,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17032,22,Glonass,27.2,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17033,13,Glonass,23,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17034,12,Glonass,30.4,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17035,23,Glonass,27.1,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17036,7,Glonass,25.7,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17037,8,Glonass,25.9,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17038,5,GPS,29.7,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17039,20,GPS,33.1,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17040,21,GPS,26.8,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17041,25,GPS,34.9,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17042,29,GPS,32.3,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17043,31,GPS,26,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17044,22,Glonass,26.2,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17045,13,Glonass,22.5,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17046,12,Glonass,29.5,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17047,23,Glonass,26.9,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17048,7,Glonass,25.7,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17049,8,Glonass,24.2,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17050,5,GPS,28.4,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17051,20,GPS,33.3,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17052,21,GPS,25.8,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17053,25,GPS,34,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17054,29,GPS,31.8,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17055,31,GPS,24.8,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17056,22,Glonass,28.6,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17057,13,Glonass,22.3,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17058,12,Glonass,28.9,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17059,23,Glonass,26.6,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17060,7,Glonass,25.1,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17061,8,Glonass,24.5,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17062,5,GPS,29.7,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17063,20,GPS,32.8,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17064,21,GPS,26.1,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17065,25,GPS,33.5,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17066,29,GPS,31.5,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17067,31,GPS,26.1,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17068,14,Glonass,22.3,2.23,320,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17069,22,Glonass,27.9,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17070,12,Glonass,29.5,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17071,23,Glonass,25.1,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17072,7,Glonass,24.8,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17073,8,Glonass,25,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17074,5,GPS,27.6,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17075,20,GPS,32.8,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17076,21,GPS,26.4,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17077,25,GPS,34.5,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17078,29,GPS,31.2,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17079,31,GPS,26.2,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17080,14,Glonass,23.2,2.23,320,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17081,22,Glonass,28.1,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17082,12,Glonass,30,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17083,23,Glonass,27.6,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17084,7,Glonass,26.2,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17085,8,Glonass,25.7,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17086,5,GPS,29.8,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17087,20,GPS,33.8,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17088,21,GPS,27.7,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17089,25,GPS,35.3,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17090,29,GPS,32.3,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17091,31,GPS,26.8,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17092,22,Glonass,28.4,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17093,12,Glonass,31.3,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17094,23,Glonass,28,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17095,7,Glonass,26.6,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17096,8,Glonass,24.6,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17097,5,GPS,30,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17098,20,GPS,34.1,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17099,21,GPS,28.2,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17100,25,GPS,35.2,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17101,29,GPS,32.6,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17102,31,GPS,26.4,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17103,22,Glonass,29.5,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17104,13,Glonass,22.7,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17105,12,Glonass,31.3,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17106,23,Glonass,28.3,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17107,7,Glonass,25.4,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17108,8,Glonass,26.1,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17109,5,GPS,30.3,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17110,20,GPS,34.1,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17111,21,GPS,26.2,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17112,25,GPS,35.4,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17113,29,GPS,32.9,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17114,31,GPS,27.8,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17115,22,Glonass,28,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17116,13,Glonass,23,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17117,12,Glonass,29.2,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17118,23,Glonass,26,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17119,7,Glonass,24.4,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17120,8,Glonass,24.4,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17121,5,GPS,29.3,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17122,20,GPS,33.9,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17123,21,GPS,27,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17124,25,GPS,34.2,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17125,29,GPS,33.2,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17126,31,GPS,27.1,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17127,22,Glonass,27,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17128,12,Glonass,29.4,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17129,8,Glonass,23.7,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17130,5,GPS,28.3,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17131,20,GPS,32.6,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17132,21,GPS,25.6,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17133,25,GPS,34,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17134,29,GPS,32.3,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17135,31,GPS,26.4,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17136,22,Glonass,28.7,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17137,12,Glonass,28.5,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17138,23,Glonass,26.6,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17139,7,Glonass,26.3,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17140,8,Glonass,25.8,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17141,5,GPS,29.8,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17142,20,GPS,33.1,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17143,21,GPS,27,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17144,25,GPS,34.2,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17145,29,GPS,33.5,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17146,31,GPS,29,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17147,14,Glonass,23.6,2.23,320,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17148,22,Glonass,31,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17149,13,Glonass,25.6,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17150,12,Glonass,30.7,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17151,23,Glonass,30,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17152,7,Glonass,28.9,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17153,8,Glonass,27.3,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17154,5,GPS,32.5,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17155,20,GPS,35,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17156,21,GPS,30,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17157,25,GPS,37.1,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17158,29,GPS,35.2,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17159,31,GPS,30.1,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17160,14,Glonass,23.2,2.23,320,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17161,22,Glonass,30.3,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17162,13,Glonass,24.8,2.23,265,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17163,12,Glonass,32.1,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17164,23,Glonass,28.9,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17165,7,Glonass,27.3,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17166,8,Glonass,28,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17167,5,GPS,29.5,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17168,20,GPS,34.8,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17169,21,GPS,27.7,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17170,25,GPS,35.2,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17171,29,GPS,32.6,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17172,31,GPS,27.9,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17173,22,Glonass,27.5,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17174,12,Glonass,29.3,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17175,23,Glonass,26.7,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17176,7,Glonass,25.7,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17177,8,Glonass,25.1,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17178,5,GPS,30.1,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17179,20,GPS,32.6,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17180,21,GPS,24,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17181,25,GPS,34.2,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17182,29,GPS,31.8,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17183,31,GPS,27.5,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17184,14,Glonass,23.3,2.23,320,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17185,22,Glonass,28.8,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17186,12,Glonass,29.8,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17187,23,Glonass,26.9,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17188,7,Glonass,24.1,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17189,5,GPS,28.5,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17190,20,GPS,33,0.47,194,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17191,21,GPS,26.5,0.47,279,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17192,25,GPS,33.7,0.47,165,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17193,29,GPS,32.1,0.47,54,59,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17194,31,GPS,28.8,0.47,250,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17195,14,Glonass,23.3,2.23,320,19,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17196,22,Glonass,28.9,2.23,50,32,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17197,12,Glonass,29.6,2.23,201,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17198,23,Glonass,27.9,2.23,331,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17199,7,Glonass,25.5,2.23,61,33,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17200,8,Glonass,25.5,2.23,126,35,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
17201,5,GPS,30.5,0.47,45,21,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
